t_s,speed_mps,traction_power_kw,battery_current_a,battery_voltage_v,battery_power_kw,regen_power_kw,soc,charge_pct,ocv_v,vp_v,temperature_c,thermal_status_code,thermal_alert,efficiency_km_per_kwh,soh_pct,range_km,time_to_80_hr,time_to_100_hr
432.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.77206777307796,0.0,0.5934465969741368,0.9890776616235613
433.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.77154136686664,0.0,0.5934465969741368,0.9890776616235613
434.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.77101496065532,0.0,0.5934465969741368,0.9890776616235613
435.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.77048855444399,0.0,0.5934465969741368,0.9890776616235613
436.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.76996214823266,0.0,0.5934465969741368,0.9890776616235613
437.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.76943574202133,0.0,0.5934465969741368,0.9890776616235613
438.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.76890933581,0.0,0.5934465969741368,0.9890776616235613
439.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.76838292959867,0.0,0.5934465969741368,0.9890776616235613
440.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.76785652338734,0.0,0.5934465969741368,0.9890776616235613
441.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.76733011717602,0.0,0.5934465969741368,0.9890776616235613
442.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.7668037109647,0.0,0.5934465969741368,0.9890776616235613
443.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.76627730475334,0.0,0.5934465969741368,0.9890776616235613
444.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.76575089854202,0.0,0.5934465969741368,0.9890776616235613
445.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.76522449233069,0.0,0.5934465969741368,0.9890776616235613
446.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.76469808611937,0.0,0.5934465969741368,0.9890776616235613
447.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.76417167990805,0.0,0.5934465969741368,0.9890776616235613
448.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.7636452736967,0.0,0.5934465969741368,0.9890776616235613
449.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.76311886748537,0.0,0.5934465969741368,0.9890776616235613
450.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.76259246127405,0.0,0.5934465969741368,0.9890776616235613
451.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.76206605506272,0.0,0.5934465969741368,0.9890776616235613
452.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.7615396488514,0.0,0.5934465969741368,0.9890776616235613
453.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.76101324264006,0.0,0.5934465969741368,0.9890776616235613
454.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.76048683642873,0.0,0.5934465969741368,0.9890776616235613
455.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.7599604302174,0.0,0.5934465969741368,0.9890776616235613
456.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.75943402400607,0.0,0.5934465969741368,0.9890776616235613
457.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.75890761779475,0.0,0.5934465969741368,0.9890776616235613
458.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.75838121158341,0.0,0.5934465969741368,0.9890776616235613
459.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.75785480537209,0.0,0.5934465969741368,0.9890776616235613
460.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.75732839916076,0.0,0.5934465969741368,0.9890776616235613
461.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.75680199294942,0.0,0.5934465969741368,0.9890776616235613
462.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.7562755867381,0.0,0.5934465969741368,0.9890776616235613
463.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.75574918052678,0.0,0.5934465969741368,0.9890776616235613
464.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.75522277431544,0.0,0.5934465969741368,0.9890776616235613
465.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.7546963681041,0.0,0.5934465969741368,0.9890776616235613
466.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.75416996189277,0.0,0.5934465969741368,0.9890776616235613
467.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.75364355568145,0.0,0.5934465969741368,0.9890776616235613
468.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.75311714947013,0.0,0.5934465969741368,0.9890776616235613
469.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.75259074325879,0.0,0.5934465969741368,0.9890776616235613
470.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.75206433704747,0.0,0.5934465969741368,0.9890776616235613
471.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.75153793083612,0.0,0.5934465969741368,0.9890776616235613
472.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.7510115246248,0.0,0.5934465969741368,0.9890776616235613
473.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.75048511841348,0.0,0.5934465969741368,0.9890776616235613
474.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.74995871220214,0.0,0.5934465969741368,0.9890776616235613
475.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.74943230599082,0.0,0.5934465969741368,0.9890776616235613
476.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.7489058997795,0.0,0.5934465969741368,0.9890776616235613
477.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.74837949356815,0.0,0.5934465969741368,0.9890776616235613
478.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.74785308735683,0.0,0.5934465969741368,0.9890776616235613
479.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.7473266811455,0.0,0.5934465969741368,0.9890776616235613
480.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.74680027493417,0.0,0.5934465969741368,0.9890776616235613
481.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.74627386872285,0.0,0.5934465969741368,0.9890776616235613
482.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.74574746251152,0.0,0.5934465969741368,0.9890776616235613
483.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.74522105630018,0.0,0.5934465969741368,0.9890776616235613
484.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.74469465008885,0.0,0.5934465969741368,0.9890776616235613
485.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.74416824387752,0.0,0.5934465969741368,0.9890776616235613
486.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.7436418376662,0.0,0.5934465969741368,0.9890776616235613
487.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.74311543145487,0.0,0.5934465969741368,0.9890776616235613
488.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.74258902524353,0.0,0.5934465969741368,0.9890776616235613
489.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.74206261903221,0.0,0.5934465969741368,0.9890776616235613
490.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.74153621282088,0.0,0.5934465969741368,0.9890776616235613
491.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.74100980660955,0.0,0.5934465969741368,0.9890776616235613
492.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.74048340039822,0.0,0.5934465969741368,0.9890776616235613
493.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.7399569941869,0.0,0.5934465969741368,0.9890776616235613
494.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.73943058797556,0.0,0.5934465969741368,0.9890776616235613
495.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.73890418176423,0.0,0.5934465969741368,0.9890776616235613
496.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.7383777755529,0.0,0.5934465969741368,0.9890776616235613
497.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.73785136934157,0.0,0.5934465969741368,0.9890776616235613
498.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.73732496313025,0.0,0.5934465969741368,0.9890776616235613
499.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.73679855691891,0.0,0.5934465969741368,0.9890776616235613
500.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.73627215070758,0.0,0.5934465969741368,0.9890776616235613
501.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.73574574449626,0.0,0.5934465969741368,0.9890776616235613
502.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.73521933828494,0.0,0.5934465969741368,0.9890776616235613
503.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.7346929320736,0.0,0.5934465969741368,0.9890776616235613
504.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.73416652586228,0.0,0.5934465969741368,0.9890776616235613
505.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.73364011965093,0.0,0.5934465969741368,0.9890776616235613
506.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.73311371343961,0.0,0.5934465969741368,0.9890776616235613
507.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.73258730722829,0.0,0.5934465969741368,0.9890776616235613
508.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.73206090101695,0.0,0.5934465969741368,0.9890776616235613
509.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.73153449480563,0.0,0.5934465969741368,0.9890776616235613
510.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.73100808859431,0.0,0.5934465969741368,0.9890776616235613
511.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.73048168238296,0.0,0.5934465969741368,0.9890776616235613
512.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.72995527617164,0.0,0.5934465969741368,0.9890776616235613
513.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.7294288699603,0.0,0.5934465969741368,0.9890776616235613
514.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.72890246374898,0.0,0.5934465969741368,0.9890776616235613
515.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.72837605753766,0.0,0.5934465969741368,0.9890776616235613
516.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.72784965132631,0.0,0.5934465969741368,0.9890776616235613
517.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.72732324511499,0.0,0.5934465969741368,0.9890776616235613
518.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.72679683890365,0.0,0.5934465969741368,0.9890776616235613
519.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.72627043269233,0.0,0.5934465969741368,0.9890776616235613
520.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.72574402648101,0.0,0.5934465969741368,0.9890776616235613
521.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.72521762026967,0.0,0.5934465969741368,0.9890776616235613
522.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.72469121405834,0.0,0.5934465969741368,0.9890776616235613
523.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.72416480784702,0.0,0.5934465969741368,0.9890776616235613
524.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.72363840163568,0.0,0.5934465969741368,0.9890776616235613
525.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.72311199542436,0.0,0.5934465969741368,0.9890776616235613
526.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.72258558921303,0.0,0.5934465969741368,0.9890776616235613
527.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.7220591830017,0.0,0.5934465969741368,0.9890776616235613
528.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.72153277679037,0.0,0.5934465969741368,0.9890776616235613
529.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.72100637057903,0.0,0.5934465969741368,0.9890776616235613
530.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.72047996436771,0.0,0.5934465969741368,0.9890776616235613
531.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.71995355815638,0.0,0.5934465969741368,0.9890776616235613
532.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.71942715194506,0.0,0.5934465969741368,0.9890776616235613
533.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.71890074573372,0.0,0.5934465969741368,0.9890776616235613
534.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.71837433952238,0.0,0.5934465969741368,0.9890776616235613
535.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.71784793331106,0.0,0.5934465969741368,0.9890776616235613
536.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.71732152709974,0.0,0.5934465969741368,0.9890776616235613
537.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.7167951208884,0.0,0.5934465969741368,0.9890776616235613
538.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.71626871467708,0.0,0.5934465969741368,0.9890776616235613
539.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.2,20.0,309.0867692573629,0.0,30.0,0.0,0.0,0.0,99.71574230846574,0.0,0.5934465969741368,0.9890776616235613
540.0,0.0,0.0,-158.35921789262525,315.7378564088532,-50.0,0.0,0.20027355455174162,20.0,309.0867692573629,-0.08637775521415922,30.006650334134047,0.0,0.0,0.0,99.71574230846574,0.0,0.5934465969741368,0.9890776616235613
